episode,score,max_reward,max_tile
966,548,24.4434992313385,64
967,704,19.603727626800538,64
968,712,21.357796335220335,64
969,1284,21.01788487434387,128
970,896,21.943468618392945,64
971,784,21.64411425590515,64
972,560,22.360009527206422,64
973,652,21.828245401382446,64
974,1016,21.90390968322754,128
975,1164,26.109504556655885,128
976,576,21.955953359603882,64
977,1096,26.46761522293091,128
978,1680,24.121384859085083,128
979,516,25.49641971588135,64
980,1156,23.0591561794281,128
981,1104,21.721911191940308,128
982,400,18.168758630752563,32
983,980,20.80047216415405,128
984,544,24.82342767715454,64
985,1308,26.83739581108093,128
986,1328,22.704782438278198,128
987,552,21.995985174179076,64
988,656,20.09547362327576,64
989,520,23.111599922180176,64
990,1004,19.823558044433593,64
991,556,22.000414514541625,64
992,1636,21.988834381103516,128
993,516,24.45504665374756,64
994,512,20.047023344039918,64
995,500,21.26798872947693,64
996,728,24.027419900894166,64
997,588,21.057226943969727,64
998,1552,21.68848624229431,128
999,432,22.67095332145691,32
1000,648,22.78855218887329,64
1001,476,22.87029414176941,64
1002,840,24.68637285232544,64
1003,1208,22.12664141654968,128
1004,1692,23.55473074913025,128
1005,612,22.711625814437866,64
1006,756,21.624917364120485,64
1007,1348,21.332374024391175,128
1008,308,23.279825353622435,32
1009,952,23.222716093063354,128
1010,548,20.843554162979125,64
1011,488,23.951583194732667,64
1012,640,21.856523513793945,64
1013,1272,26.02772660255432,128
1014,548,21.246064949035645,64
1015,628,20.618354749679565,64
1016,1108,22.243693709373474,128
1017,972,24.367578792572022,128
1018,832,22.171221590042116,64
1019,584,23.47927322387695,64
1020,1196,25.811414813995363,128
1021,1412,25.684354543685913,128
1022,1060,23.009762859344484,128
1023,708,23.71229281425476,64
1024,876,23.1724645614624,128
1025,1448,23.239123249053954,128
1026,1564,24.327517127990724,128
1027,1520,20.994725227355957,128
1028,1044,24.008559036254884,128
1029,1208,23.403016567230225,128
1030,516,23.4533492565155,64
1031,2300,23.369933128356934,256
1032,1460,23.246599006652833,128
1033,1036,22.133181142807008,128
1034,656,22.02490630149841,64
1035,1208,25.521369695663452,128
1036,1284,26.390825986862183,128
1037,616,24.139528131484987,64
1038,1032,24.510054111480713,128
1039,1240,23.24844717979431,128
1040,428,23.83534049987793,64
1041,740,21.815199851989746,64
1042,1204,22.614256048202513,128
1043,1332,23.884826326370238,128
1044,1008,22.96478476524353,128
1045,1052,21.947562646865844,128
1046,1236,24.61775827407837,128
1047,1068,23.005681419372557,128
1048,1544,24.97789559364319,128
1049,1416,25.300489759445192,128
1050,560,22.98258481025696,64
1051,236,20.25472574234009,32
1052,1144,29.63563814163208,128
1053,1724,22.727025938034057,128
1054,1348,23.21430802345276,128
1055,1460,24.403900814056396,128
1056,1064,23.45885648727417,128
1057,592,20.815515565872193,64
1058,312,20.56958246231079,32
1059,620,24.823784923553468,64
1060,524,26.180987882614136,64
1061,1044,25.385408782958983,128
1062,1608,22.353617334365843,128
1063,1088,21.01107301712036,128
1064,1584,24.687069749832155,128
1065,2228,24.33957929611206,256
1066,356,23.238906574249267,64
1067,1920,23.917040395736695,256
1068,956,23.98381338119507,64
1069,1080,21.725843572616576,128
1070,828,22.954485845565795,64
1071,820,21.661855506896973,64
1072,504,24.161312580108643,64
1073,868,22.426377868652345,64
1074,1168,22.509234189987183,128
1075,1068,24.830759716033935,128
1076,580,21.484469175338745,64
1077,1180,24.350633811950683,128
1078,1780,25.845837354660034,128
1079,520,21.66215310096741,64
1080,1352,27.750767278671265,128
1081,584,22.786675643920898,64
1082,788,26.334013652801513,64
1083,1416,23.502511262893677,128
1084,516,22.588594722747803,64
1085,1648,23.39043335914612,128
1086,1100,25.305732440948486,128
1087,420,21.524779653549196,64
1088,568,21.587834978103636,64
1089,520,23.44122180938721,64
1090,828,22.576310873031616,64
1091,604,23.475599622726442,64
1092,912,21.483687353134155,64
1093,268,19.406112909317017,32
1094,656,23.104895067214965,64
1095,688,21.964949703216554,64
1096,1176,23.08737301826477,128
1097,1256,23.835228967666627,128
1098,1352,24.309237718582153,128
1099,536,23.524132871627806,64
1100,1468,22.31629362106323,128
1101,1096,22.681077337265016,128
1102,632,21.922216939926148,64
1103,508,20.681831121444702,64
1104,1132,24.762257766723632,128
1105,652,26.94059181213379,64
1106,2012,25.046996736526488,256
1107,1128,25.989281940460206,128
1108,460,24.510758113861083,64
1109,996,26.642063570022582,128
1110,1140,23.85304355621338,128
1111,2312,25.220228147506713,256
1112,1012,22.164884185791017,128
1113,1152,24.755533742904664,128
1114,2108,25.209780502319337,256
1115,1372,27.121187210083008,128
1116,500,21.746219968795778,64
1117,780,25.677286291122435,64
1118,748,22.664257764816284,64
1119,1984,27.706552362442018,256
1120,1140,24.05956048965454,128
1121,1072,23.056924438476564,128
1122,764,21.64345827102661,64
1123,620,25.305624771118165,64
1124,1064,23.818827867507935,128
1125,812,25.63459177017212,64
1126,928,27.201664161682128,128
1127,1164,23.922803020477296,128
1128,1108,24.145503091812134,128
1129,1468,27.959804105758668,128
1130,1252,24.437635278701784,128
1131,1920,24.957991075515746,256
1132,836,24.343652105331422,128
1133,816,22.84005560874939,128
1134,1636,23.41482949256897,128
1135,600,26.342539596557618,64
1136,588,23.706098985671996,64
1137,1000,23.27775373458862,64
1138,940,23.607752752304076,128
1139,848,23.62848768234253,64
1140,1252,23.060297060012818,128
1141,992,25.13502640724182,128
1142,884,25.056745958328246,128
1143,532,24.297559595108034,64
1144,1936,23.33464741706848,128
1145,1104,25.410452365875244,128
1146,640,24.062159633636476,64
1147,888,24.4372766494751,64
1148,1684,24.75590763092041,128
1149,392,19.491620349884034,32
1150,640,22.491703987121582,64
1151,1176,23.826384258270263,128
1152,1200,25.297780323028565,128
1153,416,23.229984092712403,64
1154,1200,24.272064304351808,128
1155,700,24.27149815559387,64
1156,1180,24.308794832229616,128
1157,612,22.03542070388794,64
1158,1344,23.127150535583496,128
1159,1040,23.823668336868288,128
1160,664,20.99926953315735,64
1161,1460,26.52028751373291,128
1162,1884,24.23899025917053,128
1163,1864,25.11499719619751,256
1164,1268,26.01162443161011,128
1165,2124,28.05300645828247,256
1166,648,23.361754274368288,64
1167,1304,21.84252166748047,128
1168,900,23.654230880737305,64
1169,688,23.20450029373169,64
1170,328,22.685871791839602,32
1171,468,26.73347206115723,64
1172,768,26.53764977455139,128
1173,952,23.002429914474487,64
1174,1436,23.279261112213135,128
1175,804,23.946166133880617,64
1176,1048,24.473614978790284,128
1177,856,26.004618692398072,64
1178,932,28.442367553710938,64
1179,440,25.09546914100647,64
1180,764,22.934851741790773,64
1181,548,25.760670804977416,64
1182,1144,25.906801795959474,128
1183,1292,25.57307586669922,128
1184,1148,27.60506229400635,128
1185,1316,27.046405601501466,128
1186,996,24.996701955795288,128
1187,1220,24.3012743473053,128
1188,1192,24.57580680847168,128
1189,924,25.161213970184328,128
1190,488,22.143395376205444,64
1191,1176,23.664972066879272,128
1192,496,26.629724168777464,64
1193,1108,22.318093919754027,128
1194,1336,24.41883602142334,128
1195,1404,24.53198766708374,128
1196,1268,22.915173625946046,128
1197,336,22.896269655227663,32
1198,1460,23.247707223892213,128
1199,700,28.483659172058104,64
1200,1484,26.79113574028015,128
1201,544,26.763688564300537,64
1202,1204,26.544535875320435,128
1203,892,25.844457149505615,128
1204,1188,28.09249973297119,128
1205,460,23.784105014801025,64
1206,1476,22.98926420211792,128
1207,1984,28.829580068588257,256
1208,1332,27.932151985168456,128
1209,824,22.32916440963745,64
1210,1020,25.99402985572815,128
1211,948,21.968448543548583,128
1212,760,21.390804290771484,64
1213,936,25.098933029174805,128
1214,996,23.317006731033324,128
1215,1088,24.008847951889038,128
1216,1556,24.037310552597045,128
1217,488,22.33811044692993,32
1218,268,23.65056128501892,32
1219,568,22.0414176940918,64
1220,2892,25.72757511138916,256
1221,1308,26.503591585159302,128
1222,1016,24.151182174682617,128
1223,604,24.845995044708253,64
1224,1176,23.395216941833496,128
1225,1248,24.83435277938843,128
1226,912,26.29578227996826,128
1227,572,28.091151332855226,64
1228,560,24.69968671798706,64
1229,1088,25.16310043334961,128
1230,536,25.235063314437866,64
1231,416,24.529984998703004,64
1232,828,23.480875968933105,64
1233,760,26.265580701828004,64
1234,1064,22.858846521377565,128
1235,1276,24.41506290435791,128
1236,1300,22.444574880599976,128
1237,812,25.750593185424805,128
1238,1360,26.718588209152223,128
1239,592,24.28345432281494,64
1240,952,27.360757446289064,128
1241,992,27.178175258636475,128
1242,1172,25.123140048980712,128
1243,1060,26.661987495422363,128
1244,772,25.55464401245117,64
1245,1208,27.057103633880615,128
1246,1212,23.071424818038942,128
1247,1244,24.95480251312256,128
1248,1284,26.008850193023683,128
1249,532,23.894278383255006,64
1250,1152,24.930330657958983,128
1251,2064,23.858505630493163,256
1252,808,24.99983787536621,128
1253,2780,28.46807208061218,256
1254,412,22.59866933822632,64
1255,1224,28.16138925552368,128
1256,1124,29.393087673187257,128
1257,1268,26.382013416290285,128
1258,616,28.342504024505615,64
1259,972,21.145994472503663,64
1260,1268,25.23295726776123,128
1261,804,23.11446237564087,64
1262,1328,26.252037000656127,128
1263,684,24.41622476577759,64
1264,1208,24.254933738708495,128
1265,908,25.654596281051635,128
1266,536,23.636763477325438,64
1267,1084,25.47501859664917,128
1268,1160,24.5615553855896,128
1269,2796,25.178570318222047,256
1270,980,28.028542900085448,128
1271,904,23.586252689361572,128
1272,880,24.454915285110474,128
1273,1220,24.85793504714966,128
1274,1384,27.589611625671388,128
1275,528,23.02219500541687,64
1276,2536,24.9833203792572,256
1277,1240,28.93458137512207,128
1278,1208,23.73614192008972,128
1279,468,22.34805021286011,64
1280,504,23.38317279815674,64
1281,1532,28.042731952667236,128
1282,1332,31.734557628631592,128
1283,1296,24.372069072723388,128
1284,1040,23.445584344863892,128
1285,1412,28.276822090148926,128
1286,396,23.636137390136717,64
1287,204,26.385854911804202,32
1288,2196,26.62095251083374,256
1289,560,22.671906566619874,64
1290,1180,24.978933477401732,128
1291,756,25.939228248596194,64
1292,1140,25.233926916122435,128
1293,968,25.102285528182982,128
1294,504,26.435706329345702,64
1295,948,25.831572437286376,128
1296,1824,23.802038621902465,128
1297,1168,26.150086164474487,128
1298,460,25.078928184509277,64
1299,876,26.270616054534912,64
1300,1252,28.115635776519774,128
1301,976,26.094452333450317,128
1302,1168,22.90354266166687,128
1303,696,27.040098571777342,64
1304,1120,27.960999584198,128
1305,992,26.643144655227662,128
1306,1524,26.248815059661865,128
1307,816,23.956937408447267,64
1308,2612,26.986940622329712,256
1309,336,22.098210906982423,32
1310,228,25.011770296096802,32
1311,608,25.5855655670166,64
1312,1196,24.05623869895935,128
1313,1196,23.250422334671022,128
1314,668,25.59473295211792,64
1315,748,27.544202089309692,64
1316,1936,29.402449464797975,256
1317,1740,25.797586011886597,128
1318,356,29.572405910491945,32
1319,1056,26.040238761901854,128
1320,996,27.45254817008972,128
1321,744,24.978861379623414,64
1322,644,24.487443733215333,64
1323,540,27.630179023742677,64
1324,1392,24.915270709991454,128
1325,560,24.591268968582153,64
1326,468,26.39056329727173,64
1327,552,27.11682085990906,64
1328,2164,25.46740403175354,256
1329,1184,24.507445764541625,128
1330,1868,25.304264736175536,128
1331,1352,24.94953360557556,128
1332,1232,25.781387948989867,128
1333,580,27.43123722076416,64
1334,500,23.186455965042114,64
1335,1200,26.721040534973145,128
1336,1360,24.028068113327027,128
1337,512,27.14981698989868,64
1338,1460,26.135064935684206,128
1339,1024,27.24094877243042,128
1340,1296,25.42483949661255,128
1341,1324,24.470777225494384,128
1342,1000,25.558282947540285,128
1343,804,25.337838315963744,128
1344,1072,25.18877191543579,128
1345,312,24.2755747795105,32
1346,412,24.93873429298401,64
1347,552,27.852403736114503,64
1348,924,24.936536931991576,128
1349,1040,25.02760910987854,128
1350,496,25.628424406051636,64
1351,1344,28.198251819610597,128
1352,892,25.179662418365478,128
1353,780,27.257234001159667,64
1354,952,28.49303331375122,128
1355,760,28.568895530700683,64
1356,552,23.998552989959716,64
1357,1040,25.054654932022096,128
1358,672,23.97383894920349,64
1359,2124,27.66111288070679,256
1360,1200,28.56098670959473,128
1361,1168,26.248395919799805,128
1362,2288,26.785247230529784,256
1363,1216,26.93893918991089,128
1364,1212,29.878976535797122,128
1365,2020,25.764603710174562,256
1366,844,29.472830009460452,64
1367,2144,28.025318384170532,256
1368,1096,31.428109455108643,128
1369,1376,28.526044178009034,128
